Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
GSM590658	0.0122136970361916	0.0110828089428887	0.061191440988235	0.0853005253490952	0	0.167670913471741	0	0.0321926208752046	0.0168451688802671	0.0181599220328166	0	0.0352665951032692	0.106681508965957	0	0.0546675559485325	0.684063565913316	0	0.00209015000211776	0.0242776567907751	0	0	0.039759047235895	0	0.682931916949471	0.763783421509993	1.3514631775363
GSM590659	0.021679067612896	0	0.0373810362311751	0.072190244286049	0	0.0808197201713956	0	0.0152532610748266	0	0	0	0.0375088667450625	0.0862596256063326	0	0.0603564136669524	0.579105181776417	0.000365273588855187	0.00204611806633957	0.286148075445372	0	0	0.00280029174793869	0	0.717121556454494	0.747137978991439	1.28191317601961
GSM590660	0.0211165162635998	0	0.0242670629702857	0.0720579724055758	0	0.115531781987108	0	0	0.0310870635763277	0	0	0.0284017216880817	0.0107287067569038	0	0.0334459720394468	0.541871125058302	0	0.00117149510314894	0.295395099521387	0.0140655346623302	0	0.00479439569047015	0	0.639658119610879	0.790692148936365	1.19393444772297
GSM590661	0.0150431453284581	0.00825502708593529	0.0402907578274157	0.096032658013374	0	0.0772176076905176	0	0.0249979631538813	0.0267857630352245	0.00269665563017847	0	0.0576100500908672	0.028813631086559	0	0.101931152149848	0.688762205905682	0.00110521197402788	0.00262352825711265	0.0527580912547559	0	0	0.0260823646163462	0	0.73801710701342	0.722968135949279	1.25100581310018
GSM590663	0.00153660355744137	0.0145351549721747	0.0351437786438448	0.0400016476570627	0	0.198275144561566	0	0.00779178103789406	0	0.01797018582514	0.00683648939212001	0.0530642299360653	0.0785338060601519	0	0.148703601148727	0.545458506781458	0.00117639364196347	0.00675016204399478	0	0.0241297202582968	0	0.00969380138250833	0	0.711882853802861	0.740944745764241	1.18960100690041
GSM590664	0	0.0302021703541065	0.0438341220843603	0.0770438286319148	0	0.103427681000866	0	0.0391059737955049	0.0597981172083675	0	0.0391602949244126	0.00588942756052045	0.0301425619841831	0	0.0407432322079175	0.35423890328213	0.0111730174410423	0	0	0.0233854334501208	0	0.0227751196804692	0	0.642514600636742	0.796140292346039	0.880919883605915
GSM590665	0.00964328229351442	0.00882799809248034	0.0273802078964069	0.0380609877683703	0	0.0629134160675992	0	0.0028316628739337	0.0137882477716725	0	0.00343282865799071	0.0100907520973883	0.0874312001604569	0	0.0373276725936887	0.778959077894299	0	0	0.0036698475164364	0.00978361482582479	0	0.0187448130474191	0	0.674821407124244	0.747039713353039	1.11288560955748
GSM590666	0.0303106795712543	0	0.176533558829119	0.0719268497002786	0	0.0953864181918307	0	0.0120326056467291	0.0120125620217544	0	0	0.0407123652355698	0.0193049798371537	0.0107073842320992	0.0385729796925581	0.472666201402355	0	0.00731856054724731	0.1040413095202	0.0188199387763318	0	0.0101170827497981	0	0.706535654339633	0.758562668407318	1.12046347595428
GSM590668	0.0165575821868088	0	0.0263119451294406	0.0647062286345372	0	0.160366376619609	0	0.00876870104013497	0.016826673786789	0	0	0.0509899305939074	0.0453073971620144	0	0.0871318284957622	0.706416271444359	0.00208873664480981	0.00028845468586214	0.0248251324329438	0	0	0.0161131071007633	0	0.761073994858408	0.702652443661919	1.22669836595774
GSM590669	0.0244023672897077	0.00566788303406302	0.0381820974010854	0.11348609911816	0	0.0537613327746419	0	0.0139234022218919	0.0389172362622409	0	0.0185888280186989	0.013800886190727	0.0308131862766906	0	0.103856407720904	0.480555274113515	0.0233187806598145	0.026871704693205	0	0.0581604757838263	0	0.0409632296580249	0	0.726908427970603	0.739050823896496	1.0852691912172
GSM590670	0.0229208189409846	0	0.0280097528839041	0.0893264024734827	0	0.0933084144015344	0	0.0116768950199306	0.0383808166940159	0	0	0.0400759278763495	0.173140737518622	0	0.0715140865503246	0.753630496392346	0	0	0	0.0422573619462347	0	0.0130100113587037	0	0.649140304544047	0.776532565173312	1.37725172205643
GSM590671	0	0.0196109636994446	0.0331531878790065	0.100558248425068	0	0.111825093493654	0	0.0167341692616848	0.0511204305762571	0	0	0.0461501346693708	0.0206384732155382	0	0.133484835042372	0.766492533954368	4.33485908461893e-05	0.000382323412356663	0.0464734618141354	0.0094071487494514	0	0.0595551986725183	0	0.689423890567096	0.753129834945169	1.41562955145607
GSM590672	0.00236327073924946	0.00889289170621253	0.0296565696459785	0.0847180173825179	0	0.0458615989033735	0	0.0149513663000911	0.0327314598261799	0	0	0.0439588162637329	0.0658325774538791	0	0.0787099387318925	0.414793420930873	0.00228400905116786	0.00316839285591326	0.0283768374067976	0	0.0102854920601471	0.00758472660335712	0	0.739281299892276	0.729784872675977	0.874169385861363
GSM590673	0.0233880601135028	0	0.0566151348099527	0.0882540302812515	0	0.073663873708724	0.00998421129340256	0.0163571012484508	0.0345960194625156	0	0.016113453102667	0.0167154330669977	0.0428915662888551	0	0.0228428366668905	0.385465054673361	0.0136599256799753	0.0136021854832766	0.0417091808832448	0	0	0.00121213607569561	0	0.640774163673318	0.797462862962852	0.857070202838763
GSM590674	0.0256156829662853	0	0.0378027405983362	0.0601990114600196	0	0.105457466377211	0	0.0254402718673112	0.0238897815845605	0	0.0267042605310864	0.00136621839750458	0.030603894978644	0	0.0450714578905113	0.492656041276027	0	0.00699437757328773	0.0652496875528073	0	0	0.00371535041675724	0	0.509748490853682	0.862004914278145	0.95076624347035
GSM590675	0	0.0354807973881152	0.0498715987116612	0.0459249487450802	0	0.0894461459936874	0	0.0289951770564556	0.0452340846768161	0	0	0.0567654238676861	0.0194572610324432	0	0.108918552627089	0.241682685764441	0	0.0143671057650495	0	0.375953080328483	0	0	0	0.541044111477384	0.840303338402749	1.11209686195701
GSM590676	0.00447141591994147	0	0.0485051260746119	0.0901044134747335	0	0.0749886340282594	0	0.037230401627186	0.0331357878617281	0	0	0.0625984322213891	0.0266312680029032	0	0.0502007724554905	0.496219679357507	0	0.0353237161189199	0	0.192647956020994	0	0.0246098200915537	0	0.575207090576669	0.824597590331525	1.17666742325522
GSM590677	0.0100799068372356	0	0.187383839005513	0.132940404464684	0	0.0665625671000896	0	0.0266595426618714	0.0273004021401329	0	0	0.0514887472846234	0.0296135504548232	0	0.0547331030010285	0.508520906579397	0.00120995230733509	0	0.0463750934954204	0.0166945839103772	0	0.00842685776584669	0	0.790193314391896	0.705720439254957	1.16798945700838
GSM590678	0.00193397611311781	0.00546361305523196	0.0856648104953154	0.254389559522492	0	0	0.0210668062183552	0.0463165393573514	0.0191258913854998	0.0982194625965003	0	0.0354835481595848	0	0.0697959178963689	0.13278464195478	0.521323901685838	0	0	0.00428782187930861	0.00514163613560455	0	0.0135760564169536	0	0.796674278160548	0.690710404585953	1.3145741828723
GSM590679	0	0.0371004001664765	0.0821103613269915	0.0784881791700777	0	0.0911652969196373	0	0.0120977283576796	0.0136673346158796	0	0.0175375755258255	0.0168813323443017	0.0345274187399118	0	0.0436340710639431	0.402998242491457	0	0.0268744055711635	0.0387089187375491	0.00237342904397988	0	0.00681224563189598	0	0.611534916162567	0.812003016699994	0.90497693970677
GSM590680	0.00409498605562605	0.0080645055811914	0.04556048869594	0.0881884088282576	0	0.0851625204984761	0.00373849316634293	0.0242050505383784	0.00299665061067107	0	0.0259185969443155	0.0143355149714928	0.016386833076528	0.217785185010355	0.064725098209088	0.818926833803532	0.000825823130584121	0	0.0469460571355505	0	0	0.0128770220072202	0	0.728880695900004	0.714255877001052	1.48073806826355
GSM590681	0.015251496059246	0	0.196438459874714	0.0980641311701501	0	0.091431958998261	0	0.0147878991925993	0.00762040617316888	0	0	0.0589364925653017	0.0267021693326241	0.0178856864730772	0.111756898952971	0.537271768727785	0.0110829067640471	0	0	0.0408079007384462	0.000598867262321655	0.0158845440375515	0	0.684494225843571	0.762599910183608	1.24452158632227
GSM590682	0.0043142813070219	0.00950131224343441	0.0487836076519504	0.0812606132928125	0	0.0882696921808988	0	0.0265651504165092	0.0467807173902412	0	0.0323637323684507	0	0.0813474639187459	0.311303844292552	0.0526271064466394	0.568657878290653	0	0.0144575786755337	0.00792291741528171	0.0235737479268217	0.0128189988828263	0.0480021774159508	0	0.346386858064877	0.948979411353616	1.45855082011632
GSM590683	0	0.012705568910618	0.0517296007670964	0.0669128487615129	0	0.0753092672436504	0	0.023161111217159	0.01834398762672	0.00349901395000054	0.0106894040574881	0.0168249432553542	0.0714735702160997	0.183281763278702	0.0261031575595681	0.667398784271524	0	0	0.04141474014047	0.00379395527503662	0	0.0719722358047423	0	0.684395522883553	0.750680309606628	1.34461395233574
GSM590684	0.0197781403753597	0.00384524381136706	0.0311928696262559	0.0455977525700021	0	0.0699555795696241	0	0.00996770477900177	0.0344550727378677	0	0.00376010029723939	0.0313946787728827	0.0980649324290477	0	0.066253928824995	0.492565445870011	0	0.00914698609641678	0.0353953512096066	0.0195248604518869	0	0.0194997125615525	0	0.375319538718892	0.930026495363606	0.990398359983117
GSM590685	0.0060467104097995	0.0252373598711798	0.0433417310960726	0.0793303187131142	0	0.156781599407319	0.0277982102596613	0	0	0	0.0263110646323267	0.00820938140490726	0.02533254623542	0	0.0393413918250008	1.00110571372785	0	0.0208530263107684	0.138025227961799	0	0	0.0563161087198279	0	0.580341054751517	0.819295765067277	1.65403039057505
GSM590686	0.094018441606524	0	0.376709990414648	0.24956013183555	0	0	0.158317309419104	0.107330175128823	0	0	0.00875268609148601	0.103322735520671	0.0386649969963668	0.0566558827264073	0.100884809641868	0.296723901591946	0.0321367928875155	0	0	0.0220813657563158	0.011474545251222	0.0241696681482943	0	0.71799119725898	0.74383025622063	1.68080343301674
GSM590688	0.010176455958866	0.00603681960396341	0.0349431035870442	0.133942582184247	0	0.146883789641916	0.0504343716539369	0.0195689327275142	0	0	0	0.0756557034803997	0.0284715757788921	0.157912381873721	0.117715744579453	0.476262092144207	0	0	0.040760224588543	0	0.00329692527709959	8.2516350677878e-05	0	0.79789161469509	0.694486626300703	1.30214321943048
GSM590689	0	0.00487264131076061	0.0348521185896706	0.156779344644198	0	0.0896437776200256	0	0.0271345633410489	0.0127872870019649	0	0	0.0906667258326417	0.0193173095559406	0.134855951882372	0.0829117544530395	0.537058606301384	0	0	0	0.0807933268538264	0	0.0205061586282923	0	0.647417479788425	0.780964527581403	1.29217956601517
GSM590690	0.120749806308125	0.0830060891193366	0.581690638207574	0.448165199773555	0	0.00856237972690992	0.213877163898933	0.152445157774961	0	0.338612050700504	0	0.1223976166007	0	0.272258605619553	0.445062805057317	0.584012096579094	0	0	0.110705335979601	0	0	0	0	0.720914197086534	0.741158480426591	3.48154494534616
GSM590691	0.003853006325369	0.0103600134169935	0.0410523581831353	0.0886502942658264	0	0.151017113374888	0.00478518037369956	0.00474732955228985	0.0109784114748243	0	0	0.0274299159273928	0.12278210042272	0.000402771531649292	0.0841107057606658	0.597873109568282	0.0337672993653439	0	0.000121320957937444	0.0430980117653134	0	0.0329340628284898	0	0.746691069603392	0.723757557063106	1.25796300509482
GSM590692	0	0.0439936877156529	0.0425192379612047	0.0541263453814573	0.00613681139478713	0.0656706463358096	0	0.00183482701500019	0.0163284821026297	0	0	0.0358773168963405	0.141640033506501	0	0.0412870389230925	0.713012149467855	0.000616395299951239	0.00484072328573866	0.0610636271314525	0	0	0.0294791138148528	0	0.651036765847354	0.775698613144069	1.25842643623233
GSM590693	0	0.0373591083222238	0.0300934477998276	0.072580025266954	0	0.0846820279312449	0	0.0341645605693325	0.00292445770980868	0	0.00629115603518941	0.00856417148005929	0	0.439911570465854	0.0287598744371895	0.439552716965617	0	0	0	0.736251913111222	0.044030523717454	0.0152638138581973	0	0.802720810258131	0.623068304387346	1.98042936767017
GSM590694	0.0182125380083541	0.00577889913006727	0.0294852789412422	0.0693197783351839	0	0.146170214584264	0.0098403464682894	0	0.00304482597150123	0	0.0277246829043553	0.0150669714583259	0.190084813855071	0.0298808846855786	0.0105966322629173	0.660359045083902	0	0.0168933818797591	0	0.155366510756561	0	0.0536312503129905	0	0.650388871636631	0.77953516858057	1.44145605463836
GSM590695	0	0	0.248232892389229	0.361748540508609	0	0	0	0.101648374291644	0.081346696041749	0.162269167194083	0	0.19839349377768	0.109873600379717	0	0.169873843957569	0.569382014305659	0	0	0	0.0167285267272064	0	0.0389839991198819	0	0.651420738122447	0.782013058877843	2.05848114869303
GSM590696	0	0.0263270248063585	0.0480106172339067	0.0833049016278973	0	0.177168399797029	0	0.0103164584639172	0.0058900259261332	0	0.001898926760414	0.0350186142015249	0.0750657733853797	0.0143799749998194	0.0649308531420102	0.614493954456097	0.0381095425842398	0	0.108061733846846	0	0	0.00852974317132436	0	0.801957347305723	0.699912170021006	1.3115065444029
GSM590697	0	0	0.0558621373148133	0.105041786701747	0	0.111738215240466	0	0.0411724104919244	0.0342281960604402	0	0	0.0585985017796596	0.0814934378310146	0	0.0494076988956136	0.473482690488485	0.00637954492663478	0.012737844617435	0.144498486132037	0	0	0.0107978025645541	0	0.685734210114922	0.777098553973862	1.18543875304483
GSM590698	0.0196503313993824	0	0.0342678952197633	0.0562515727970747	0	0.140258433704314	0.0129789910088803	0.0124734933760507	0.00332068519754435	0	0.0360229739641109	0	0.14639204951945	0.0190509908804216	0.0507094453383532	0.590762307681258	0	0.00373245525165339	0.0224096192274835	0.0136185813157779	0.0105354062525441	0.0743919843333216	0	0.692708072532587	0.756242599288391	1.24682721646738
GSM590699	0.0131556612146374	0	0.0600328098196926	0.143021154652827	0	0.188314913451976	0.02012963709872	0.0212519435725372	0.0142241738333073	0	0	0.0224747478434276	0.0395527750145431	0.236281313083581	0.102184011271032	0.685716537357769	0	0	0.0465272075532519	0.041434497287116	0	0.00802600954738747	0	0.775087833946101	0.70262380749424	1.64232739260181
GSM590701	0.0133149052495873	0	0.791763583401737	0.313389591198993	0	0.10719229256663	0.0590317125131005	0.0242257984665679	0.0136151348160051	0.115195363099803	0	0.0361553865403745	0	0.141028419613282	0.117054170874219	0.592199662979349	0	0	0.0607718446895841	0.00882084377931816	0.00686108824727478	0.0152915798726194	0	0.820436072895046	0.650856675618116	2.41591137790844
GSM590702	0	0.0998723732373762	0.32229378423024	0.208344549896399	0	0.261643018372034	0.0191245493706685	0.10449564046156	0	0	0	0.0957902213541548	0.0460590858045105	0	0.0872823219498835	0.631552595702692	0.0220991659033313	0.0270354831320671	0.0267402111555456	0.0579615856226828	0.0203513570086491	0.0673952827839116	0	0.668267024709407	0.784958128642673	2.09804122598571
GSM590703	0.0259094792261348	0	0.026383090974216	0.13426899088128	0	0.136101535100556	0.042658280652078	0.00679398976044068	0.00419039240102465	0	0	0.0633702157236608	0.0211456413643778	0.136871540630147	0.107124676768722	0.604957218371454	0.00652136102153846	0	0	0.0444034187658628	0	0.0324290344624294	0	0.766471133862344	0.706997086046991	1.39312886610392
GSM590704	0.00201711312814513	0.00286419718853132	0.0402308089913189	0.0406055562398112	0	0.246268865782903	0.00032710641793749	0.0150875755237719	0.0152573396621716	0.00364413223891925	0.00544599388059426	0.00466938815900667	0.0462949048312637	0.170746247103792	0.13424926192968	0.657299882455261	0.00862283164647848	0	0.0147482374569124	0.000563981966275038	0.0115539812916921	0.0399387481296393	0	0.835156211240716	0.651454501028472	1.4604361540241
GSM590705	0	0.0211055473710257	0.046515101765747	0.527090235586609	0	0.0388735058965273	0.138735453282883	0.0675618388280888	0.0109778509166473	0.0946507625840887	0	0.179591926107662	0	0	0.30443005096151	0.497793468865584	0.029195147383729	0	0.107474083981992	0	0.0248944844780551	0.0298300596079834	0	0.674986772849638	0.762813570833432	2.11871951761813
GSM590706	0.00549621460782349	0.0127869054533533	0.0462688810590424	0.068450464899435	0	0.157551219728468	0	0.00569622630407493	0.0116002889373532	0	0.0121826442680921	0.0402149824287643	0.071923569557661	0	0.0665364436319449	0.532077863418199	0.0166798080718012	0	0.0489493034710396	0.000236156781730843	0	0.0398691202962182	0	0.784428376655121	0.7075947442348	1.136520092915
GSM590707	0	0.00895577403165839	0.048291537941613	0.434900593845996	0	0	0.00249814089735393	0.0772664078647535	0.00240177195402546	0.117980247493789	0	0.147896666900549	0.00189360154576274	0	0.249816531522699	0.553288734070072	0.000134991549688963	0	0.182624604873954	0	0	0.016206327495104	0	0.793037239460912	0.687749021258457	1.84415593198702
GSM590708	0.00467717865268187	0.0178060982280874	0.0256804197142921	0.0633747937976873	0	0.163645065288052	0	0.00826679590070047	0.0243632675047013	0	0	0.0414208480321469	0.142743288705107	0	0.0951515865607676	0.618960425295793	0.0210065333656851	0.0195052704587848	0.116625562579595	0.00670839640129528	0	0.0372837413948478	0	0.776960132441705	0.713979834392736	1.40721927188023
